frame,event_type,crop_path,matched,notes,source
4791,touch_ues,crops\AD458.avi\ues\event_057_touch_ues_frame_4791_ues.jpg,True,metadata_exact,input
4806,leave_ues,crops\AD458.avi\ues\event_037_leave_ues_frame_4806_ues.jpg,True,metadata_exact,input
5154,before_onset,crops\AD458.avi\ues\event_018_before_onset_frame_5154_ues.jpg,True,metadata_exact,input
5174,touch_ues,crops\AD458.avi\ues\event_058_touch_ues_frame_5174_ues.jpg,True,metadata_exact,input
5191,leave_ues,crops\AD458.avi\ues\event_038_leave_ues_frame_5191_ues.jpg,True,metadata_exact,input
5821,before_onset,crops\AD458.avi\ues\event_019_before_onset_frame_5821_ues.jpg,True,metadata_exact,input
5832,touch_ues,crops\AD458.avi\ues\event_059_touch_ues_frame_5832_ues.jpg,True,metadata_exact,input
5852,leave_ues,crops\AD458.avi\ues\event_039_leave_ues_frame_5852_ues.jpg,True,metadata_exact,input
5970,before_onset,crops\AD458.avi\ues\event_020_before_onset_frame_5970_ues.jpg,True,metadata_exact,input
5982,touch_ues,crops\AD458.avi\ues\event_060_touch_ues_frame_5982_ues.jpg,True,metadata_exact,input
6002,leave_ues,crops\AD458.avi\ues\event_040_leave_ues_frame_6002_ues.jpg,True,metadata_exact,input
